"_id","bookId","name","year","price","pages","genre","author","publisher","slug","size","description","discount","imageUrl","publicId"
"6475fadf756cea740bd95416","11117005","Lịch Sử Quân Sự - Bách Khoa Thư Các Loại Vũ Khí Định Hình Thế Giới",2019,467500,448,"[""6475df8db0d3d985c58fc428""]","[""6475fa59756cea740bd953ff""]","6475fa6fb0d3d985c58fc42c","lich-su-quan-su-bach-khoa-thu","25 x 30 cm","<p>Lịch Sử Quân Sự - Bách Khoa Thư Các Loại Vũ Khí Định Hình Thế Giới</p><p>Tập hợp đầy đủ các loại binh khí, máy móc, vật dụng quân sự, từ rìu tay đá lửa thời tiền sử tới vệ tinh do thám và máy bay không người lái ngày nay, <i><strong>Lịch sử Quân sự</strong></i> là bách khoa thư toàn diện về lịch sử không ngừng biến thiên của công nghệ chiến tranh.</p><p>Những minh họa chi tiết, sống động sẽ giúp độc giả như được tham quan tận mắt những đặc tính quan trọng của hơn 1750 loại vũ khí, giáp trụ, xe cộ và công sự. Tất cả được đặt trong các diễn biến chính được tường thuật rõ ràng của lịch sử chiến tranh, cùng bối cảnh chính trị - xã hội rộng lớn hơn. Kèm theo là những trận đánh nổi tiếng được phân tích trên phương diện vũ khí và chiến lược, nơi những tiến bộ công nghệ quân sự nổi bật trên tấm bản đồ quyền lực đầy biến động của các đế chế.</p><p><i><strong>Lịch sử Quân sự</strong></i>, thành quả chung của nhóm chuyên gia đến từ Bảo tàng Vũ khí Hoàng gia Anh, Viện Smithsonian và các bảo tàng hàng đầu khác, sẽ cung cấp cho bạn đọc một bản tường thuật lý thú về những loại vũ khí và chiến thuật đã làm thay đổi bản chất chiến tranh.</p><figure class=""table""><table><tbody><tr><th>Mã hàng</th><td>8936071676726</td></tr><tr><th>Tên Nhà Cung Cấp</th><td><a href=""https://www.fahasa.com/dong-a?fhs_campaign=ATTRIBUTE_PRODUCT"">Đông A</a></td></tr><tr><th>Tác giả</th><td>DK</td></tr><tr><th>Người Dịch</th><td>Nguyễn Minh</td></tr><tr><th>NXB</th><td>NXB Dân Trí</td></tr><tr><th>Năm XB</th><td>2019</td></tr><tr><th>Trọng lượng (gr)</th><td>2400</td></tr><tr><th>Kích Thước Bao Bì</th><td>25 x 30 cm</td></tr><tr><th>Số trang</th><td>448</td></tr><tr><th>Hình thức</th><td>Bìa Cứng</td></tr><tr><th>Sản phẩm hiển thị trong</th><td><ul><li><a href=""https://www.fahasa.com/dong-a?fhs_campaign=INTERNAL_LINKING"">Đông A</a></li></ul></td></tr><tr><th>Sản phẩm bán chạy nhất</th><td><a href=""https://www.fahasa.com/sach-trong-nuoc/lich-su-dia-ly-ton-giao/lich-su.html?order=num_orders_month"">Top 100 sản phẩm Lịch Sử bán chạy của tháng</a></td></tr><tr><th colspan=""2"">Giá sản phẩm trên Fahasa.com đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như Phụ phí đóng gói, phí vận chuyển, phụ phí hàng cồng kềnh,...</th></tr></tbody></table></figure><p>Lịch Sử Quân Sự - Bách Khoa Thư Các Loại Vũ Khí Định Hình Thế Giới</p><p>Tập hợp đầy đủ các loại binh khí, máy móc, vật dụng quân sự, từ rìu tay đá lửa thời tiền sử tới vệ tinh do thám và máy bay không người lái ngày nay, <i><strong>Lịch sử Quân sự</strong></i> là bách khoa thư toàn diện về lịch sử không ngừng biến thiên của công nghệ chiến tranh.</p><p>Những minh họa chi tiết, sống động sẽ giúp độc giả như được tham quan tận mắt những đặc tính quan trọng của hơn 1750 loại vũ khí, giáp trụ, xe cộ và công sự. Tất cả được đặt trong các diễn biến chính được tường thuật rõ ràng của lịch sử chiến tranh, cùng bối cảnh chính trị - xã hội rộng lớn hơn. Kèm theo là những trận đánh nổi tiếng được phân tích trên phương diện vũ khí và chiến lược, nơi những tiến bộ công nghệ quân sự nổi bật trên tấm bản đồ quyền lực đầy biến động của các đế chế.</p><p><i><strong>Lịch sử Quân sự</strong></i>, thành quả chung của nhóm chuyên gia đến từ Bảo tàng Vũ khí Hoàng gia Anh, Viện Smithsonian và các bảo tàng hàng đầu khác, sẽ cung cấp cho bạn đọc một bản tường thuật lý thú về những loại vũ khí và chiến thuật đã làm thay đổi bản chất chiến tranh.</p>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685453534/bookstore/yyocgm3scbbjspwlimtg.jpg","bookstore/yyocgm3scbbjspwlimtg"
"6476015cb0d3d985c58fc42f","11110073","Lịch Sử 8 (2022)",2021,6000,280,,,,"lich-su-8","17 x 24 cm","Sách giáo khoa Lịch Sử lớp 8 (Tái bản 2022)",20,"https://metaisach.com/wp-content/uploads/2019/01/sach-giao-khoa-lich-su-lop-10.jpg","bookstore/hpfjebw8i5cygplpl5zi"
"64760190b0d3d985c58fc431","11110074","Lịch Sử 9 (2023)",2021,6000,280,,,,"lich-su-9","17 x 24 cm","Sách giáo khoa Lịch Sử lớp 9 (Tái bản 2023)",20,"https://images.thuvienpdf.com/UvaAcimage%20(38).webp","bookstore/hpfjebw8i5cygplpl5zi"
"6478b3bbf73bbb2f6ca5ba48","11117101","Văn Phòng Thám Tử Quái Vật - Tập 16",2023,15000,200,"[""6461fdca1a01a0c795e7f245""]","[""6478b2faf73bbb2f6ca5ba2c""]","640301c79c1de24034a511cc","van-phong-tham-tu-quai-vat-tap","17.6 x 11.3 x 1.4 cm","<p>Ở một vùng quê yên tĩnh nọ bỗng xảy ra sự kiện gia súc chết hàng loạt rất quái lạ. Dân làng thuê vị thám tử tâm linh Inugami từ Tokyo về để điều tra vụ việc. Trong quá trình điều tra, Inugami gặp một cậu bé bị dân làng gọi bằng cái tên “Dorotabo”. Cậu bé giúp Inugami tìm ra sự thật, và để đáp lại, Inugami tiết lộ cho cậu biết cậu không phải con người, mà là một bán yêu. Từ đây, bánh xe vận mệnh của cậu bắt đầu lăn bánh, và những bí ẩn về thân thế của cậu bé dần được hé lộ.</p>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685631931/bookstore/kokdsalvlbgs995c4kr2.jpg","bookstore/kokdsalvlbgs995c4kr2"
"6479b871c3ed18e513c39c70","22220001","Kỹ Năng Sống - Cách Để Về Hưu An Nhàn",2020,47000,128,"[""627755097241ae166e05fb0e""]","[""6403003e9c1de24034a511b5""]","6475fa6fb0d3d985c58fc42c","ky-nang-song-cach-de-ve-huu-an","20.5 x 13 cm","<p>Là bộ sách độc quyền Cách Để Trở Thành của Nhân Văn nói về những khía cạnh đa dạng của cuộc sống để có thể giúp chúng ta làm đẹp tâm hồn, tính cách con người không những cho chúng ta mà con những người xung quanh.&nbsp;</p><p>Bộ sách gồm 14 quyển :</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Giữ Gìn Môi Trường Sống</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Quên Một Người</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Ngoại Hình Chuẩn</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Tự Bảo Vệ Mình</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Về Hưu An Nhàn</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Chọn Một Nghề</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Con Ngoan</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Người Yêu Lí Tưởng</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Truyền Cảm Hứng</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Người Bạn Tốt</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Vượt Lên Chính Mình</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Trở Thành Cha Mẹ Tốt</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Yêu 1 Người</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Trở Thành Học Sinh Giỏi</p>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685698673/bookstore/wz7evilgoezgegrml1uv.jpg","bookstore/wz7evilgoezgegrml1uv"
"6479b8e2c3ed18e513c39c92","22220002","Kỹ Năng Sống Dành Cho Học Sinh Tiểu Học - 50 Điều Cần Thiết Cho Học Sinh Tiểu Học (Tập 2)",2023,25000,200,"[""627755097241ae166e05fb0e""]","[""6403003e9c1de24034a511b5""]","6475fa6fb0d3d985c58fc42c","ky-nang-song-danh-cho-hoc-sinh","14.5 x 20.5 cm","<p>Khi trẻ bắt đầu đến trường sẽ có muôn vàn điều bỡ ngỡ và có nhiều thắc mắc. Là cha mẹ, ắt hẳn tâm lý lo lắng cũng không kém con em mình. Tập sách&nbsp;<strong>Kỹ Năng Sống Dành Cho Học Sinh Tiểu Học&nbsp;</strong>sẽ&nbsp;rèn luyện kỹ năng cho bé khi bé bước vào lớp 1. Sách ngắn gọn, trình bày dễ hiểu, sống động sẽ giúp con bạn rèn được nhiều kỹ năng bổ ích.</p><p>Cuốn sách sẽ là hành trang giúp bé vững vàng hơn ở ngưỡng cửa Tiểu Học.</p>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685698786/bookstore/q7kxp7lqwivwkcncpx97.jpg","bookstore/q7kxp7lqwivwkcncpx97"
"6479b92dc3ed18e513c39cb0","22220003","Kỹ Năng Sống Cho Tuổi Vị Thành Niên",2023,54000,200,"[""627755097241ae166e05fb0e""]","[""6403003e9c1de24034a511b5""]","6475fa6fb0d3d985c58fc42c","ky-nang-song-cho-tuoi-vi-thanh","20.5 x 14.5 cm","<p><strong>Kỹ Năng Sống Cho Tuổi Vị Thành Niên</strong></p><p>Thạc sĩ Xã hội học Nguyễn Thị Oanh vừa là một nhà tư vấn tâm lý thanh thiếu niên cũng vừa tham gia nhiều vào lĩnh vực giáo dục kỹ năng cho giới trẻ, học sinh, sinh viên ở các lứa tuổi. Bà rất quan tâm đến giới trẻ nhất là học sinh và sinh viên thông qua những bài viết, trang tư vấn.</p><p>Bộ sách gồm bốn tập của thạc sĩ Nguyễn Thị Oanh, với hai tập sách tư vấn tâm lý học đường là những trao đổi tâm tình giữa tác giả, để gỡ rối những khúc mắc cũng như các vấn đề khó nói của các bạn trẻ gặp phải xoay quanh cuộc sống, gia đình, học đường, tình yêu. Tiếp theo là hai tập sách về giáo dục thanh thiếu niên về kỹ năng sống và cách làm việc theo nhóm, đây sẽ là hành trang để các bạn lứa tuổi thanh thiếu niên chuẩn bị cho một hành trình học tập và hơn nữa là tiến dần ra xã hội để trở thành một công dân thành công.</p>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685698861/bookstore/mbhj1hw2vboobfweozmk.jpg","bookstore/mbhj1hw2vboobfweozmk"
"6479b9c2c3ed18e513c39ccf","22220004","Kỹ Năng Sống - Cách Để Trở Thành Ngoại Hình Chuẩn",2023,44000,200,"[""627755097241ae166e05fb0e""]","[""6403003e9c1de24034a511b5""]","6475fa6fb0d3d985c58fc42c","ky-nang-song-cach-de-tro-thanh","20.5 x 14.5 cm","<p>Là bộ sách độc quyền Cách Để Trở Thành của Nhân Văn nói về những khía cạnh đa dạng của cuộc sống để có thể giúp chúng ta làm đẹp tâm hồn, tính cách con người không những cho chúng ta mà con những người xung quanh.&nbsp;</p><p>Bộ sách gồm 14 quyển :</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Giữ Gìn Môi Trường Sống</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Quên Một Người</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Ngoại Hình Chuẩn</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Tự Bảo Vệ Mình</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Về Hưu An Nhàn</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Chọn Một Nghề</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Con Ngoan</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Người Yêu Lí Tưởng</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Truyền Cảm Hứng</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Người Bạn Tốt</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Vượt Lên Chính Mình</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Trở Thành Cha Mẹ Tốt</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Yêu 1 Người</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Trở Thành Học Sinh Giỏi</p>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685699010/bookstore/pnrn2ec4cjkekaalo2vi.jpg","bookstore/pnrn2ec4cjkekaalo2vi"
"6479bacf5a8ce8897f4b5ee3","22220006","Kỹ Năng Sống - Cách Để Trở Thành Con Ngoan",2023,44000,200,"[""627755097241ae166e05fb0e""]","[""6403003e9c1de24034a511b5""]","6475fa6fb0d3d985c58fc42c","ky-nang-song-cach-de-tro-thanh-con-ngoan-22220006","20.5 x 14.5 cm","<p>Là bộ sách độc quyền Cách Để Trở Thành của Nhân Văn nói về những khía cạnh đa dạng của cuộc sống để có thể giúp chúng ta làm đẹp tâm hồn, tính cách con người không những cho chúng ta mà con những người xung quanh.&nbsp;</p><p>Bộ sách gồm 14 quyển :</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Giữ Gìn Môi Trường Sống</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Quên Một Người</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Ngoại Hình Chuẩn</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Tự Bảo Vệ Mình</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Về Hưu An Nhàn</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Chọn Một Nghề</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Con Ngoan</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Người Yêu Lí Tưởng</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Truyền Cảm Hứng</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Người Bạn Tốt</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Vượt Lên Chính Mình</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Trở Thành Cha Mẹ Tốt</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Yêu 1 Người</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Trở Thành Học Sinh Giỏi</p>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685699279/bookstore/sg5gp4uloz2ejaipyuvx.jpg","bookstore/sg5gp4uloz2ejaipyuvx"
"6479bb205a8ce8897f4b5f01","22220007","Kỹ Năng Sống - Cách Để Trở Thành Người Yêu Lí Tưởng",2023,60000,200,"[""627755097241ae166e05fb0e""]","[""6403003e9c1de24034a511b5""]","6475fa6fb0d3d985c58fc42c","ky-nang-song-cach-de-tro-thanh-nguoi-yeu-li-tuong-22220007","20.5 x 14.5 cm","<p>Là bộ sách độc quyền Cách Để Trở Thành của Nhân Văn nói về những khía cạnh đa dạng của cuộc sống để có thể giúp chúng ta làm đẹp tâm hồn, tính cách con người không những cho chúng ta mà con những người xung quanh.&nbsp;</p><p>Bộ sách gồm 14 quyển :</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Giữ Gìn Môi Trường Sống</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Quên Một Người</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Ngoại Hình Chuẩn</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Tự Bảo Vệ Mình</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Về Hưu An Nhàn</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Chọn Một Nghề</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Con Ngoan</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Người Yêu Lí Tưởng</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Truyền Cảm Hứng</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Trở Thành Người Bạn Tốt</p><p>-Kỹ Năng Sống - Cách Để Trở Thành -&nbsp;Cách Để Vượt Lên Chính Mình</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Trở Thành Cha Mẹ Tốt</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Yêu 1 Người</p><p>-Kỹ Năng Sống - Cách Để Trở Thành - Cách Để Trở Thành Học Sinh Giỏi</p>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685699360/bookstore/jdqn2gx7vqr6fgswtdou.jpg","bookstore/jdqn2gx7vqr6fgswtdou"
"6479bb645a8ce8897f4b5f1e","22220008","Kỹ Năng Sống Dành Cho Học Sinh Tiểu Học - Tập 4",2023,20000,200,"[""627755097241ae166e05fb0e""]","[""6403003e9c1de24034a511b5""]","6475fa6fb0d3d985c58fc42c","ky-nang-song-danh-cho-hoc-sinh-tieu-hoc-tap-4-22220008","20.5 x 14.5 cm","<p>Khi trẻ bắt đầu đến trường sẽ có muôn vàn điều bỡ ngỡ và có nhiều thắc mắc. Là cha mẹ, ắt hẳn tâm lý lo lắng cũng không kém con em mình. Tập sách&nbsp;Kỹ Năng Sống Dành Cho Học Sinh Tiểu Học&nbsp;sẽ&nbsp;rèn luyện kỹ năng cho bé khi bé bước vào lớp 1. Sách ngắn gọn, trình bày dễ hiểu, sống động sẽ giúp con bạn rèn được nhiều kỹ năng bổ ích.</p><p>Cuốn sách sẽ là hành trang giúp bé vững vàng hơn ở ngưỡng cửa Tiểu Học.</p>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685699428/bookstore/j1ezuomwavt0ybcfpund.jpg","bookstore/j1ezuomwavt0ybcfpund"
"6479bbb25a8ce8897f4b5f3c","22220009","Kỹ Năng Sống - 101 Câu Chuyện Học Sinh Cần Đọc Giúp Các Em Hiểu Lý Lẽ, Tránh Xa Cái Xấu",2023,40000,200,"[""627755097241ae166e05fb0e""]","[""6403003e9c1de24034a511b5""]","6475fa6fb0d3d985c58fc42c","ky-nang-song-101-cau-chuyen-hoc-sinh-can-doc-giup-cac-em-hieu-ly-le-tranh-xa-cai-xau-22220009","20.5 x 14.5 cm","<p>Kỹ Năng Sống - 101 Câu Chuyện Học Sinh Cần Đọc Giúp Các Em Hiểu Lý Lẽ, Tránh Xa Cái Xấu<br><br>Câu chuyện nhằm khuyên răn mọi người không nên chỉ biết công kích, nói xấu người khác thì chỉ có thể nhận được những kết cục xấu chẳng ra gì, trong mỗi con người chúng ta nên sống chan hòa với mọi người ta sẽ thấy cuộc sống&nbsp; đẹp và hạnh phúc biết nhường nào.</p>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685699506/bookstore/dp8mchbfpcqxkiiruwym.jpg","bookstore/dp8mchbfpcqxkiiruwym"
"6479bbfe5a8ce8897f4b5f5c","22220010","Kỹ Năng Sống Dành Cho Học Sinh Tiểu Học - 50 Điều Cần Thiết Cho Học Sinh Tiểu Học (Tập 4)",2023,25000,200,"[""627755097241ae166e05fb0e""]","[""6403003e9c1de24034a511b5""]","6475fa6fb0d3d985c58fc42c","ky-nang-song-danh-cho-hoc-sinh-tieu-hoc-50-dieu-can-thiet-cho-hoc-sinh-tieu-hoc-tap-4-22220010","20.5 x 14.5 cm","<p>Khi trẻ bắt đầu đến trường sẽ có muôn vàn điều bỡ ngỡ và có nhiều thắc mắc. Là cha mẹ, ắt hẳn tâm lý lo lắng cũng không kém con em mình. Tập sách&nbsp;<strong>Kỹ Năng Sống Dành Cho Học Sinh Tiểu Học&nbsp;</strong>sẽ&nbsp;rèn luyện kỹ năng cho bé khi bé bước vào lớp 1. Sách ngắn gọn, trình bày dễ hiểu, sống động sẽ giúp con bạn rèn được nhiều kỹ năng bổ ích.</p><p>Cuốn sách sẽ là hành trang giúp bé vững vàng hơn ở ngưỡng cửa Tiểu Học.</p>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685699582/bookstore/kgyr6ftkxufpl5dtsnpr.jpg","bookstore/kgyr6ftkxufpl5dtsnpr"
"6479bc4e5a8ce8897f4b5f7a","22220011","Kỹ Năng Sống Dành Cho Học Sinh Tiểu Học - 50 Điều Cần Thiết Cho Học Sinh Tiểu Học (Tập 1)",2023,25000,200,"[""627755097241ae166e05fb0e""]","[""6403003e9c1de24034a511b5""]","6475fa6fb0d3d985c58fc42c","ky-nang-song-danh-cho-hoc-sinh-tieu-hoc-50-dieu-can-thiet-cho-hoc-sinh-tieu-hoc-tap-1-22220011","20.5 x 14.5 cm","<p>Khi trẻ bắt đầu đến trường sẽ có muôn vàn điều bỡ ngỡ và có nhiều thắc mắc. Là cha mẹ, ắt hẳn tâm lý lo lắng cũng không kém con em mình. Tập sách&nbsp;<strong>Kỹ Năng Sống Dành Cho Học Sinh Tiểu Học&nbsp;</strong>sẽ&nbsp;rèn luyện kỹ năng cho bé khi bé bước vào lớp 1. Sách ngắn gọn, trình bày dễ hiểu, sống động sẽ giúp con bạn rèn được nhiều kỹ năng bổ ích.</p><p>Cuốn sách sẽ là hành trang giúp bé vững vàng hơn ở ngưỡng cửa Tiểu Học.</p>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685699661/bookstore/mgcbau9tukyumurmh01y.jpg","bookstore/mgcbau9tukyumurmh01y"
"647ae4e5f3183f1165b74cf1","33330001","Sách Giáo Khoa Bộ Lớp 2 - Chân Trời Sáng Tạo - Sách Bài Tập (Bộ 11 Cuốn) (2023) + 2 Bao Sách TP",2023,166000,,"[""640301809c1de24034a511c7""]","[""647ae446f3183f1165b74cd2""]","640301ba9c1de24034a511cb","sach-giao-khoa-bo-lop-2-chan-troi-sang-tao-sach-bai-tap-bo-11-cuon-2023-2-bao-sach-tp-33330001","24 x 17 x 4.4 cm","<p><strong>Sách Giáo Khoa Bộ Lớp 2 - Chân Trời Sáng Tạo - Sách Bài Tập (Bộ 11 Cuốn) (2023) + 2 Bao Sách TP</strong></p><p>Bao Gồm:</p><p>- Sách Giáo Khoa Bộ Lớp 2 - Chân Trời Sáng Tạo - Sách Bài Tập (Bộ 11 Cuốn) (2023)</p><p>- 2 Cuộn Bao Sách Nylon TP (10 Tờ/Cuộn)</p><figure class=""table""><table><tbody><tr><td><strong>STT</strong></td><td><strong>Tên hàng</strong></td></tr><tr><td>1</td><td>Tập viết 2/1 (Chân Trời Sáng Tạo) (2023)</td></tr><tr><td>2</td><td>Tập viết 2/2 (Chân Trời Sáng Tạo) (2023)</td></tr><tr><td>3</td><td>VBT Tiếng Việt 2/1 (Chân Trời Sáng Tạo) (2023)</td></tr><tr><td>4</td><td>VBT Tiếng Việt 2/2 (Chân Trời Sáng Tạo) (2023)</td></tr><tr><td>5</td><td>VBT Đạo đức 2 (Chân Trời Sáng Tạo) (2023)</td></tr><tr><td>6</td><td>VBT Hoạt Động Trải nghiệm 2 (Chân Trời Sáng Tạo) (2023)</td></tr><tr><td>7</td><td>VBT Toán 2/1 (Chân Trời Sáng Tạo) (2023)</td></tr><tr><td>8</td><td>VBT Toán 2/2 (Chân Trời Sáng Tạo) (2023)</td></tr><tr><td>9</td><td>VBT Tự nhiên và Xã hội 2 (Chân Trời Sáng Tạo) (2023)</td></tr><tr><td>10</td><td>VBT Âm nhạc 2 (Chân Trời Sáng Tạo) (2023)</td></tr><tr><td>11</td><td>VBT Mĩ thuật 2 (Chân Trời Sáng Tạo) (2023)</td></tr></tbody></table></figure>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685775589/bookstore/jsfmi4vj1vpg48atdcdv.jpg","bookstore/jsfmi4vj1vpg48atdcdv"
"647ae540f3183f1165b74d0f","33330002","Sách Giáo Khoa Bộ Lớp 5 - Sách Bài Tập (Bộ 11 Cuốn) (2023) + 2 Bao Sách TP",2023,126000,,"[""640301809c1de24034a511c7""]","[""647ae446f3183f1165b74cd2""]","640301ba9c1de24034a511cb","sach-giao-khoa-bo-lop-5-sach-bai-tap-bo-11-cuon-2023-2-bao-sach-tp-33330002","24.2 x 17.5 x 4 cm","<p><strong>Sách Giáo Khoa Bộ Lớp 5 - Sách Bài Tập (Bộ 11 Cuốn) (2023) + 2 Bao Sách TP</strong></p><p>Bao Gồm:</p><p>- Sách Giáo Khoa Bộ Lớp 5 - Sách Bài Tập (Bộ 11 Cuốn) (2023)</p><p>- 2 Cuộn Bao Sách Nylon TP (10 Tờ/Cuộn)</p><figure class=""table""><table><tbody><tr><td>STT</td><td>Tên sản phẩm</td></tr><tr><td>1</td><td>VBT Tiếng Việt 5/1</td></tr></tbody></table></figure>",0,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685775679/bookstore/c4rrpcbdae9n9vlvraei.jpg","bookstore/c4rrpcbdae9n9vlvraei"
"647ae59af3183f1165b74d31","33330003","Sách Giáo Khoa Bộ Lớp 9 - Sách Bài Tập (Bộ 7 Cuốn) (2023) + Bao Sách TP",2023,105000,,"[""640301809c1de24034a511c7""]","[""647ae446f3183f1165b74cd2""]","640301ba9c1de24034a511cb","sach-giao-khoa-bo-lop-9-sach-bai-tap-bo-7-cuon-2023-bao-sach-tp-33330003","24.2 x 17.5 x 4 cm","<p><strong>Sách Giáo Khoa Bộ Lớp 9 - Sách Bài Tập (Bộ 7 Cuốn) (2023) + Bao Sách TP</strong></p><p>Bao Gồm:</p><p>- Sách Giáo Khoa Bộ Lớp 9 - Sách Bài Tập (Bộ 7 Cuốn) (2023)</p><p>- Cuộn Bao Sách Nylon TP (10 Tờ/Cuộn)</p><figure class=""table""><table><tbody><tr><td>STT</td><td>Tên sản phẩm</td></tr><tr><td>1</td><td>Bài tập Toán 9/1 (2023)</td></tr></tbody></table></figure>",5,"https://res.cloudinary.com/dbynglvwk/image/upload/v1685775769/bookstore/rhojqmexqdywkybxuu6d.jpg","bookstore/rhojqmexqdywkybxuu6d"
